labels	dialog_state	sent	utterance	context	Emoberta_softmax	VAD_personality	dialog_state_sum
0	[0]	 Chloe, switch with me, there's some guys here that got a crush on you.	<pad>	 Chloe, switch with me, there's some guys here that got a crush on you.	[[0.88422691822052, 0.08708462119102478, 0.0021628630347549915, 0.008680920116603374, 0.00807930901646614, 0.00706874392926693, 0.0026965171564370394]]	[0.38335, 0.29275, 0.5165500000000001, 0.16996950000000002, 0.03582249999999995]	0
1	[0, 0]	 Well, who's voice was that?  Maybe it was his sister's. You know, maybe it was his daughter's.	<pad>	 Well, who's voice was that? Maybe it was his sister's. You know, maybe it was his daughter's.	[[0.4578251838684082, 0.06682862341403961, 0.3977760374546051, 0.036272913217544556, 0.009016788564622402, 0.006853667087852955, 0.02542686089873314], [0.7981218099594116, 0.006308462470769882, 0.0015882289735600352, 0.03113332763314247, 0.1578342318534851, 0.0017591883661225438, 0.003254635026678443]]	[0.4902838888888888, 0.33766000000000007, 0.5709827777777778, 0.1500540944444446, 0.03405047222222224]	0
0	[0, 0]	 (on phone) That's right, Ryder. Wynona Ryder for six. (listens) Thank you. (hangs up) (to the gang) Yeah, we have the reservations.  Yes!!	<pad>	 (on phone) That's right, Ryder. Wynona Ryder for six. (listens) Thank you. (hangs up) (to the gang) Yeah, we have the reservations. Yes!!	[[0.31815096735954285, 0.6555090546607971, 0.0024890638887882233, 0.019821511581540108, 0.001799080055207014, 0.001291685039177537, 0.0009385882876813412], [0.024617407470941544, 0.24983105063438416, 0.5645550489425659, 0.13338205218315125, 0.012111861258745193, 0.0036787199787795544, 0.011823837645351887]]	[0.4765075, 0.34692875, 0.6233128125, 0.19253440000000002, 0.029259812499999982]	0
0	[0, 0]	 Okay, done.  (reading the sign) What's 'pleh'?	<pad>	 Okay, done. (reading the sign) What's 'pleh'?	[[0.9498040676116943, 0.03276963159441948, 0.0013388519873842597, 0.011159516870975494, 0.0028104791417717934, 0.0009120526956394315, 0.001205425476655364], [0.9516898989677429, 0.029735742136836052, 0.004213222302496433, 0.008074171841144562, 0.002929454669356346, 0.0011361382203176618, 0.002221499802544713]]	[0.463785, 0.34917, 0.637095, 0.20975594999999997, 0.03113474999999999]	0
1	[0, 0]	 Pheebs, you go with Monica and try on her green dress. If that doesn't work, you can wear my gray silk one. Oh, gosh, what am I wearing?!  You don't, you don't know what your wearing?	<pad>	 Pheebs, you go with Monica and try on her green dress. If that doesn't work, you can wear my gray silk one. Oh, gosh, what am I wearing?! You don't, you don't know what your wearing?	[[0.10983936488628387, 0.29309678077697754, 0.45581814646720886, 0.03812862187623978, 0.03428489714860916, 0.03346232324838638, 0.0353698767721653], [0.05164696276187897, 0.08156298846006393, 0.8112782835960388, 0.031093193218111992, 0.00897937174886465, 0.0020583791192620993, 0.013380743563175201]]	[0.5284726666666666, 0.3539933333333333, 0.5803579999999999, 0.13760068666666667, 0.038202766666666665]	0
0	[0, 0]	 Did you just flick me?  OK, well, you wouldn't let me finish and I was jus- [Monica flicks her back] Ow. That hurt [flicks Monica]	<pad>	 Did you just flick me? OK, well, you wouldn't let me finish and I was jus- [Monica flicks her back] Ow. That hurt [flicks Monica]	[[0.018982570618391037, 0.07453764975070953, 0.6495435833930969, 0.1584337055683136, 0.014348747208714485, 0.05311313271522522, 0.031040525063872337], [0.22302253544330597, 0.5879160761833191, 0.0064681279473006725, 0.10381433367729187, 0.053640879690647125, 0.018426906317472458, 0.006711132824420929]]	[0.3633042857142858, 0.2820371428571429, 0.5441871428571428, 0.19319101428571425, 0.01652507142857143]	0
0	[0, 1]	 I left a bra drying on the shower rod, you don't think your son will think it's yours and be horribly traumatised?  Hey, if mommy can have a wife, daddy can have a bra.	 Hey, if mommy can have a wife, daddy can have a bra.	 I left a bra drying on the shower rod, you don't think your son will think it's yours and be horribly traumatised?	[[0.06806657463312149, 0.06471546739339828, 0.05698731541633606, 0.07991205900907516, 0.09549488127231598, 0.07222465425729752, 0.5625991225242615], [0.8348207473754883, 0.059922993183135986, 0.0011609442299231887, 0.07528068125247955, 0.022106902673840523, 0.004965356085449457, 0.0017422493547201157]]	[0.5062460000000002, 0.3535413333333335, 0.5892573333333335, 0.15721882, 0.04204810000000003]	1
0	[1, 0, 1]	 Oh, God, oh, God, I mean it's just so.  Isn't it.  Uhh, I mean this is like reading about my own life. I mean this book could have been called 'Be Your Own Windkeeper Rachel'.	 Oh, God, oh, God, I mean it's just so. Uhh, I mean this is like reading about my own life. I mean this book could have been called 'Be Your Own Windkeeper Rachel'.	 Isn't it.	[[0.017344146966934204, 0.5991464257240295, 0.04001379758119583, 0.01218564435839653, 0.30350616574287415, 0.005505539942532778, 0.02229837328195572], [0.40386441349983215, 0.44375938177108765, 0.008640361949801445, 0.11719951778650284, 0.021308470517396927, 0.002502741990610957, 0.002725251019001007], [0.23973578214645386, 0.1841130554676056, 0.008812373504042625, 0.33598756790161133, 0.09591235220432281, 0.12839312851428986, 0.007045764941722155]]	[0.49405599999999994, 0.37881999999999993, 0.6671579999999999, 0.22060352000000005, 0.04765359999999991]	2
0	[0, 1]	 You have a very impressive resume, Ms. Green. I especially like what I see here about implementing a new filing system.  Thank you.	 Thank you.	 You have a very impressive resume, Ms. Green. I especially like what I see here about implementing a new filing system.	[[0.4235475957393646, 0.4696347415447235, 0.00461199227720499, 0.0915103480219841, 0.004521660506725311, 0.004827321972697973, 0.0013463064096868038], [0.9126927852630615, 0.034188877791166306, 0.0007841964834369719, 0.02469375915825367, 0.025416644290089607, 0.0014175988035276532, 0.0008060301770456135]]	[0.58502625, 0.4459075, 0.7784374999999999, 0.25358008750000005, 0.05777793749999999]	1
0	[0]	 Okay, okay. If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!	<pad>	 Okay, okay. If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!	[[0.5786605477333069, 0.382059782743454, 0.002420620294287801, 0.014897228218615055, 0.011606418527662754, 0.0066808066330850124, 0.003674501786008477]]	[0.49090249999999996, 0.38686, 0.70249, 0.24603217500000002, 0.04457337499999997]	0
0	[0]	 Hey, who's this little naked guy?	<pad>	 Hey, who's this little naked guy?	[[0.14544230699539185, 0.021889669820666313, 0.7982392907142639, 0.01279245875775814, 0.0083323884755373, 0.006643039174377918, 0.006660826969891787]]	[0.44201199999999996, 0.324046, 0.5700330000000001, 0.17526704000000012, 0.03377319999999995]	0
0	[0, 0]	" Ohh, this is soo amazing! I can't believe my brother's getting married! And in London! It's so romantic!  (taking apart the invitation) Hey, pretty smart! Tissue paper! You're at the wedding, you have to cry, ""Handkerchief?"" ""No-no, I got my invitation."""	<pad>	" Ohh, this is soo amazing! I can't believe my brother's getting married! And in London! It's so romantic! (taking apart the invitation) Hey, pretty smart! Tissue paper! You're at the wedding, you have to cry, ""Handkerchief?"" ""No-no, I got my invitation."""	[[0.0023332959972321987, 0.9628776907920837, 0.02613617666065693, 0.0036877270322293043, 0.002890472300350666, 0.0008631076198071241, 0.0012114380951970816], [0.004561091307550669, 0.07024334371089935, 0.016945620998740196, 0.7455970644950867, 0.01605002023279667, 0.14151282608509064, 0.005089985206723213]]	[0.5428350000000001, 0.38055375, 0.661621875, 0.18555382500000006, 0.03415162499999991]	0
1	[0, 0]	 Hi, so what happened?  Well, Ross said my name.	<pad>	 Hi, so what happened? Well, Ross said my name.	[[0.9024076461791992, 0.035644832998514175, 0.030914228409528732, 0.0062498110346496105, 0.01849639043211937, 0.0009012271766550839, 0.005385793745517731], [0.7741422057151794, 0.06178648769855499, 0.09636443108320236, 0.04256095364689827, 0.014753797091543674, 0.0007682147552259266, 0.009623900055885315]]	[0.46434999999999993, 0.32508000000000004, 0.5340933333333333, 0.14111783333333336, 0.042452500000000004]	0
1	[0, 1]	 Ok, Chandler, Mon, there's only one bananna nut muffin left. [Rachel holds the tray between them. Chandler grabs the muffin before Monica can.]  Oh, I ordered mine first.	 Oh, I ordered mine first.	 Ok, Chandler, Mon, there's only one bananna nut muffin left. [Rachel holds the tray between them. Chandler grabs the muffin before Monica can.]	[[0.6631588935852051, 0.29622724652290344, 0.009691949933767319, 0.021577345207333565, 0.006159929092973471, 0.0011165844043716788, 0.0020680271554738283], [0.9285017251968384, 0.05065115913748741, 0.0007894318550825119, 0.015847478061914444, 0.002231571590527892, 0.0013850342947989702, 0.0005937642999924719]]	[0.49465800000000004, 0.3437376, 0.5927212, 0.16200765999999997, 0.03134789999999993]	1
0	[0, 0, 0]	 Wow.  Now I know it's been awhile, but I took it as a good sign. (phone rings)  Still doing the screening thing?	<pad>	 Wow. Now I know it's been awhile, but I took it as a good sign. (phone rings) Still doing the screening thing?	[[0.9724971652030945, 0.006367071531713009, 0.0008533162763342261, 0.0139439282938838, 0.005384201183915138, 0.0005717356107197702, 0.00038258719723671675], [0.06807471066713333, 0.9125012755393982, 0.003551565809175372, 0.009951017796993256, 0.0038263231981545687, 0.0004440397024154663, 0.0016510147834196687], [0.9335829615592957, 0.011478284373879433, 0.008920692838728428, 0.025432642549276352, 0.015212420374155045, 0.0014961177948862314, 0.003876794595271349]]	[0.45798535714285704, 0.33690714285714285, 0.6025882142857143, 0.1886984035714286, 0.03138273214285714]	0
1	[0, 0]	 Things sure have changed here on Waltons mountain.  So Joey, you okay?	<pad>	 Things sure have changed here on Waltons mountain. So Joey, you okay?	[[0.7771901488304138, 0.14552977681159973, 0.004725234117358923, 0.02533012256026268, 0.0442444384098053, 0.0013152207247912884, 0.0016650082543492317], [0.7880529761314392, 0.02450183406472206, 0.019718917086720467, 0.013945505023002625, 0.07356628775596619, 0.004166672937572002, 0.07604789733886719]]	[0.5254449999999999, 0.34138, 0.55237, 0.11805315000000005, 0.03409075]	0
0	[0]	 Noo!	<pad>	 Noo!	[[0.057742372155189514, 0.44996511936187744, 0.38683855533599854, 0.08706698566675186, 0.008745986968278885, 0.00241554225794971, 0.007225465029478073]]	[0.0, 0.0, 0.0, 0.0, 0.0]	0
0	[0, 1, 0, 1, 0, 1, 0]	 Hi.  Hi!  You ah, wanted to see me?  Yeah. Ahh, here's a box of your stuff. (hands him a box)  What?!  Oh, y'know, it's just like hats, and a shirt, and CD's, just sort of stuff that you've left here.  What are you doing? Are you trying to hurt me? Or something?	 Hi! Yeah. Ahh, here's a box of your stuff. (hands him a box) Oh, y'know, it's just like hats, and a shirt, and CD's, just sort of stuff that you've left here.	 Hi. You ah, wanted to see me? What?! What are you doing? Are you trying to hurt me? Or something?	[[0.9750205874443054, 0.0060794479213654995, 0.0008797444170340896, 0.012138725258409977, 0.004966495092958212, 0.0005111171049065888, 0.0004039580817334354], [0.09055917710065842, 0.7407596111297607, 0.10052701830863953, 0.05781564861536026, 0.00568757951259613, 0.0010840328177437186, 0.0035669063217937946], [0.9059125781059265, 0.04088154062628746, 0.016209743916988373, 0.008055285550653934, 0.018616987392306328, 0.0005596533883363008, 0.00976418238133192], [0.942091166973114, 0.00645639281719923, 0.000861932581756264, 0.0074576628394424915, 0.040866702795028687, 0.0013527245027944446, 0.0009134338470175862], [0.042884115129709244, 0.01558014191687107, 0.8952372670173645, 0.03470498323440552, 0.007444071117788553, 0.0011356764007359743, 0.0030136327259242535], [0.9700689315795898, 0.006648027338087559, 0.00023225689074024558, 0.006407823879271746, 0.014430741779506207, 0.0014940197579562664, 0.0007183687412180007], [0.009309989400207996, 0.10051164776086807, 0.25116634368896484, 0.3410334289073944, 0.04931922256946564, 0.02585265412926674, 0.2228066325187683]]	[0.4804215217391307, 0.3291978260869567, 0.5552971739130437, 0.1439076369565217, 0.03288579347826087]	3
1	[0, 0, 0]	 Oh, hey, Chandler I wanna hug you too!  Hey! (Trots over)  Oh, and great! You might as well bring me my book, it's on the counter in your apartment.	<pad>	 Oh, hey, Chandler I wanna hug you too! Hey! (Trots over) Oh, and great! You might as well bring me my book, it's on the counter in your apartment.	[[0.02162972465157509, 0.9635896682739258, 0.006007649935781956, 0.00448327511548996, 0.0029263258911669254, 0.00036441293195821345, 0.0009990186663344502], [0.015176855958998203, 0.9499200582504272, 0.014563266187906265, 0.015973521396517754, 0.002219204790890217, 0.0006427884800359607, 0.0015043389284983277], [0.41445863246917725, 0.5645452737808228, 0.002493013860657811, 0.014331053011119366, 0.00203162943944335, 0.0011708514066413045, 0.0009695800254121423]]	[0.5491471428571428, 0.39556, 0.6938971428571429, 0.20642430000000003, 0.03847149999999999]	0
1	[0, 0, 0]	 The bedroom. Well it's pretty much your typical... (opens the door as Monica hides under the covers, and quickly closes the door before his date can see the room.) bedroom.  We're still on this side of the door.  Um-hmm.	<pad>	 The bedroom. Well it's pretty much your typical... (opens the door as Monica hides under the covers, and quickly closes the door before his date can see the room.) bedroom. We're still on this side of the door. Um-hmm.	[[0.9404543042182922, 0.045761995017528534, 0.0014667743816971779, 0.002494480926543474, 0.0036500110290944576, 0.00282121729105711, 0.0033512739464640617], [0.9655357003211975, 0.009097279980778694, 0.0012961835600435734, 0.019897544756531715, 0.001002642442472279, 0.0008935593068599701, 0.002277207560837269], [0.9492012858390808, 0.018366338685154915, 0.0023275287821888924, 0.014520963653922081, 0.012450662441551685, 0.0016004532808437943, 0.0015327748842537403]]	[0.5208401923076923, 0.37278269230769234, 0.6298513461538462, 0.17916408269230766, 0.045491375]	0
0	[0, 0]	 Yeah. (They kiss) Thank you. (Exits)  That wasn't a real date?! What the hell do you do on a real date?	<pad>	 Yeah. (They kiss) Thank you. (Exits) That wasn't a real date?! What the hell do you do on a real date?	[[0.26868218183517456, 0.6881595253944397, 0.002997479634359479, 0.02260887809097767, 0.014705912210047245, 0.001345352386124432, 0.0015006306348368526], [0.009192854166030884, 0.028493445366621017, 0.8491689562797546, 0.061901845037937164, 0.03170570731163025, 0.012140489183366299, 0.007396806497126818]]	[0.5147428571428572, 0.36776571428571425, 0.6247171428571429, 0.1779605714285714, 0.04308285714285709]	0
0	[0, 0, 0, 0]	 Bye..... ridiculously dull Bobby.  Oh.... my... God.  It's not that bad.  Not that bad? Did you hear the hammer story?	<pad>	 Bye..... ridiculously dull Bobby. Oh.... my... God. It's not that bad. Not that bad? Did you hear the hammer story?	[[0.0748969316482544, 0.18906863033771515, 0.0050914897583425045, 0.31636402010917664, 0.10170520842075348, 0.3077925145626068, 0.005081109702587128], [0.023539241403341293, 0.12213458120822906, 0.4899143874645233, 0.06004202365875244, 0.12733840942382812, 0.029293494299054146, 0.14773787558078766], [0.9522479176521301, 0.029280921444296837, 0.0013337851269170642, 0.0073411231860518456, 0.004663183353841305, 0.003534771967679262, 0.0015981488395482302], [0.7878526449203491, 0.05661989748477936, 0.05691007897257805, 0.022572819143533707, 0.023169180378317833, 0.02970144711434841, 0.02317398227751255]]	[0.51992, 0.375385, 0.6270508333333333, 0.17956223333333335, 0.05064949999999996]	0
