labels	dialog_state	sent	utterance	context	Emoberta_softmax	VAD_personality	dialog_state_sum
0	[0, 0, 0, 0]	 (thinking) How 'bout Ben?  I like Ben.  Ben. Ben. Ben's good. How come you never mentioned Ben before?  We uh, we just cooked it up.	<pad>	 (thinking) How 'bout Ben? I like Ben. Ben. Ben. Ben's good. How come you never mentioned Ben before? We uh, we just cooked it up.	[[0.9720812439918518, 0.013024548068642616, 0.001959175104275346, 0.007423383183777332, 0.0037409078795462847, 0.0004152718756813556, 0.0013554389588534832], [0.8972485065460205, 0.07067148387432098, 0.0023759393952786922, 0.012624851427972317, 0.012942668981850147, 0.0032485511619597673, 0.0008880243403837085], [0.6385250687599182, 0.17033037543296814, 0.1565314382314682, 0.023736173287034035, 0.005821434780955315, 0.0018065678887069225, 0.003248955123126507], [0.9416097402572632, 0.04560402035713196, 0.0004320022417232394, 0.003769676433876157, 0.006436897441744804, 0.000814990431535989, 0.001332630286924541]]	[0.44775999999999994, 0.34236, 0.589625, 0.19125920000000005, 0.04839100000000002]	0
1	[0, 1, 0]	 Oh, honey, honey, tell them the story about your patient who thinks things are, like, other things. Y'know? Like, the phone rings and she takes a shower.  That's pretty much it.  Oops!	 That's pretty much it.	 Oh, honey, honey, tell them the story about your patient who thinks things are, like, other things. Y'know? Like, the phone rings and she takes a shower. Oops!	[[0.960820198059082, 0.01911848410964012, 0.0008403423125855625, 0.0046786172315478325, 0.006840589456260204, 0.0029608202166855335, 0.004741006996482611], [0.9709810018539429, 0.012680275365710258, 0.0007250348571687937, 0.008377326652407646, 0.004712695721536875, 0.001834109891206026, 0.0006896835402585566], [0.06087746098637581, 0.6003744602203369, 0.2436109483242035, 0.08125031739473343, 0.007417029235512018, 0.0014455582713708282, 0.005024191923439503]]	[0.6064400000000001, 0.38807, 0.6361475000000001, 0.1325298, 0.0317464999999999]	1
1	[0, 0, 0, 0, 0]	 Okay, I've got three of my five.  Three of your five, what?  Celebrities I'm allowed to sleep with.  Oh my God! You are giving this a lot of thought.  Yeah, it's hard okay, I only have two spots left.	<pad>	 Okay, I've got three of my five. Three of your five, what? Celebrities I'm allowed to sleep with. Oh my God! You are giving this a lot of thought. Yeah, it's hard okay, I only have two spots left.	[[0.9629833698272705, 0.00475672259926796, 0.0006248084246180952, 0.027345390990376472, 0.0026041134260594845, 0.0006104843923822045, 0.0010750633664429188], [0.9052738547325134, 0.030303779989480972, 0.008411445654928684, 0.04773908481001854, 0.004135189577937126, 0.0025026598013937473, 0.0016340017318725586], [0.8158769011497498, 0.09856278449296951, 0.006088573951274157, 0.013154814019799232, 0.03277427330613136, 0.02483184263110161, 0.008710785768926144], [0.006232036743313074, 0.04476500675082207, 0.9210907220840454, 0.01759801059961319, 0.006022405810654163, 0.0019871192052960396, 0.0023046478163450956], [0.8015362024307251, 0.022868938744068146, 0.0018408793257549405, 0.01306378934532404, 0.15007063746452332, 0.002716032788157463, 0.007903446443378925]]	[0.4764575000000001, 0.3586975, 0.642020625, 0.20867277499999998, 0.037397000000000014]	0
1	[1, 0, 0, 1]	 Guys? There's a somebody I'd like you to meet.  Oooh!  W-wait. What is that?  'That' would be Marcel. You wanna say hi?	 Guys? There's a somebody I'd like you to meet. 'That' would be Marcel. You wanna say hi?	 Oooh! W-wait. What is that?	[[0.9739471673965454, 0.01797177456319332, 0.0010149675654247403, 0.0036175257991999388, 0.0019057431491091847, 0.00031318439869210124, 0.0012296461500227451], [0.012966413050889969, 0.04773200675845146, 0.891734778881073, 0.021660972386598587, 0.00950226653367281, 0.0029112049378454685, 0.013492442667484283], [0.13476499915122986, 0.0661952793598175, 0.7430830001831055, 0.021431338042020798, 0.015143453143537045, 0.004896755330264568, 0.014485166408121586], [0.9920538663864136, 0.003555692732334137, 0.0006320318207144737, 0.0014660087181255221, 0.0011610683286562562, 0.00046053616097196937, 0.000670847250148654]]	[0.5082677777777777, 0.3665288888888889, 0.6422, 0.1912427444444445, 0.036199277777777816]	2
1	[0, 0, 1, 0, 0]	 So you didn't leave the bank?  No! And somehow, we ended up with a joint checking account.  What are you ever gonna use that for?!  To pay for the gym.  Hey.	 What are you ever gonna use that for?!	 So you didn't leave the bank? No! And somehow, we ended up with a joint checking account. To pay for the gym. Hey.	[[0.5311809182167053, 0.06828092783689499, 0.174832284450531, 0.17779871821403503, 0.01942308247089386, 0.0010602341499179602, 0.027423765510320663], [0.07068657875061035, 0.800659716129303, 0.09862465411424637, 0.02001868188381195, 0.006234913598746061, 0.0017797620967030525, 0.001995697384700179], [0.07652820646762848, 0.07954353839159012, 0.42222142219543457, 0.3229168653488159, 0.02666723169386387, 0.06739600747823715, 0.004726750310510397], [0.41240477561950684, 0.01533528883010149, 0.0010110987350344658, 0.5490309596061707, 0.0068902140483260155, 0.014124533161520958, 0.0012030786601826549], [0.9750380516052246, 0.006097603589296341, 0.000790140125900507, 0.011862053535878658, 0.005280597601085901, 0.0005459849489852786, 0.0003855136164929718]]	[0.4382075000000001, 0.348115, 0.652315, 0.234779025, 0.03265512499999995]	1
1	[0, 0, 0]	 Well, thanks, we like him.  My god!! You must have been a teenage when you had him. (Monica stares straight forward after the comment. Chandler tries to console her by patting her on the shoulder.)  There's no way in hell, I'm paying for it.	<pad>	 Well, thanks, we like him. My god!! You must have been a teenage when you had him. (Monica stares straight forward after the comment. Chandler tries to console her by patting her on the shoulder.) There's no way in hell, I'm paying for it.	[[0.500310480594635, 0.470903605222702, 0.001977249514311552, 0.013793257996439934, 0.007989015430212021, 0.0035641356371343136, 0.0014623067108914256], [0.025720959529280663, 0.12710635364055634, 0.6989960074424744, 0.04500342905521393, 0.08057653158903122, 0.015648117288947105, 0.006948599126189947], [0.0208574328571558, 0.023210469633340836, 0.002546213800087571, 0.8647802472114563, 0.009939259849488735, 0.07319914549589157, 0.0054671610705554485]]	[0.47736, 0.3675971428571429, 0.6425028571428573, 0.2127897714285715, 0.04914171428571423]	0
1	[1, 0, 1, 0, 1]	 (entering out of breath) Jasmine?  Uh-huh.  We met at Phoebe's birthday party, I'm, I'm Ross Geller.  You did a bad thing!  Yes, I did.	 (entering out of breath) Jasmine? We met at Phoebe's birthday party, I'm, I'm Ross Geller. Yes, I did.	 Uh-huh. You did a bad thing!	[[0.521851122379303, 0.15525662899017334, 0.083899587392807, 0.06938516348600388, 0.059409040957689285, 0.00100361043587327, 0.109194815158844], [0.8578107953071594, 0.04790054261684418, 0.01660291664302349, 0.04055752605199814, 0.02614995278418064, 0.0044100298546254635, 0.0065681906417012215], [0.9551970958709717, 0.022644104436039925, 0.0025998137425631285, 0.008682867512106895, 0.007117086090147495, 0.0011374915484338999, 0.0026213263627141714], [0.03157036751508713, 0.1785893589258194, 0.08470094203948975, 0.26314181089401245, 0.2063148468732834, 0.07637051492929459, 0.1593121886253357], [0.5256490111351013, 0.08489512652158737, 0.005519976373761892, 0.2426144927740097, 0.13333986699581146, 0.0013421515468508005, 0.006639301776885986]]	[0.5816946153846153, 0.37383692307692307, 0.6267538461538461, 0.13695923846153854, 0.02545849999999994]	3
0	[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]	 Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow!  Hey!-Hey! What's going on?  She broke my arm.  He touched my fanny.  No, she touched mine first!  That's my job!  So wait, what's the deal here, I can have sex with you, but I can't touch you?  Ewww!!!  You can't have sex with her!  What'd you think I was, a hooker?  No, your a masseuse, it's cool, I'm not a cop.  Okay, Jasmine, can you, can you ask Mr. Whiffler if he can wait for like five minutes.  Fine. (starts to leave, and points at Frank) I don't like you!! (leaves)  (turns around and hits Frank) So that's what you thought I did!! God! That's not what I do!  Wait that's-that's, what that's not what you do?  Nooo! Why would you think that?	 Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow! She broke my arm. No, she touched mine first! So wait, what's the deal here, I can have sex with you, but I can't touch you? No, your a masseuse, it's cool, I'm not a cop. Wait that's-that's, what that's not what you do?	 Hey!-Hey! What's going on? He touched my fanny. That's my job! Ewww!!! You can't have sex with her! What'd you think I was, a hooker? Okay, Jasmine, can you, can you ask Mr. Whiffler if he can wait for like five minutes. Fine. (starts to leave, and points at Frank) I don't like you!! (leaves) (turns around and hits Frank) So that's what you thought I did!! God! That's not what I do! Nooo! Why would you think that?	[[0.006769999861717224, 0.10549507290124893, 0.09300234168767929, 0.4474007785320282, 0.036686599254608154, 0.24716874957084656, 0.06347652524709702], [0.054663997143507004, 0.0894218161702156, 0.8017845153808594, 0.019267350435256958, 0.01364856492727995, 0.0013277417747303843, 0.019886091351509094], [0.02057485841214657, 0.015621031634509563, 0.0028272548224776983, 0.8392753005027771, 0.08352237194776535, 0.034912969917058945, 0.0032662420999258757], [0.06636332720518112, 0.12789002060890198, 0.08403457701206207, 0.27172258496284485, 0.038591645658016205, 0.38621193170547485, 0.025185944512486458], [0.011030708439648151, 0.019308289512991905, 0.032053086906671524, 0.9158878922462463, 0.00752255879342556, 0.010677599348127842, 0.003519975347444415], [0.0037721944972872734, 0.004129212815314531, 0.002465657191351056, 0.9815773367881775, 0.004457793198525906, 0.002335874829441309, 0.0012620184570550919], [0.012483936734497547, 0.021370235830545425, 0.7990291118621826, 0.12255613505840302, 0.020540598779916763, 0.01587236300110817, 0.008147520013153553], [0.005648967809975147, 0.04408843070268631, 0.16176415979862213, 0.08679162710905075, 0.0274033285677433, 0.6410888433456421, 0.033214595168828964], [0.04381166398525238, 0.03658801689743996, 0.046527836471796036, 0.5667023658752441, 0.0569179505109787, 0.17779193818569183, 0.07166018337011337], [0.039972301572561264, 0.17740704119205475, 0.5182516574859619, 0.19887612760066986, 0.020354939624667168, 0.03293789550662041, 0.012200089171528816], [0.9502653479576111, 0.023264532908797264, 0.002175914356485009, 0.004474780056625605, 0.0037090491969138384, 0.00883790384978056, 0.007272531744092703], [0.9824715256690979, 0.005826163105666637, 0.0003865690669044852, 0.007832803763449192, 0.001610946492291987, 0.00042068379116244614, 0.0014512600610032678], [0.005977571941912174, 0.014821401797235012, 0.0023438509088009596, 0.9273466467857361, 0.006628844421356916, 0.03841395676136017, 0.004467666614800692], [0.0017605937318876386, 0.022818787023425102, 0.02702925354242325, 0.9195379614830017, 0.009224271401762962, 0.01251889392733574, 0.007110193371772766], [0.6710242033004761, 0.09889790415763855, 0.044048964977264404, 0.14664578437805176, 0.017473872750997543, 0.002494975458830595, 0.019414372742176056], [0.00620349170640111, 0.022116826847195625, 0.9288485646247864, 0.029436886310577393, 0.005035333801060915, 0.0054083410650491714, 0.0029505810234695673]]	[0.48951507692307694, 0.35015384615384626, 0.6095490769230772, 0.17787171692307718, 0.034820584615384564]	6
0	[0, 1, 0, 0, 1, 0]	 (something in Chinese)  Alright!  Ni-chou chi-ma! (walks onto jetway)  Ross! Excuse me, pardon me, excuse me....  Hi!  Hi.	 Alright! Hi!	 (something in Chinese) Ni-chou chi-ma! (walks onto jetway) Ross! Excuse me, pardon me, excuse me.... Hi.	[[0.93555748462677, 0.03628174588084221, 0.001748940092511475, 0.018921006470918655, 0.004898016806691885, 0.0007312734378501773, 0.0018614317523315549], [0.08658434450626373, 0.5858451724052429, 0.21748259663581848, 0.09539870917797089, 0.00752508407458663, 0.0014421185478568077, 0.005722069181501865], [0.07546984404325485, 0.8830785751342773, 0.004846546333283186, 0.03231359273195267, 0.0018123439513146877, 0.0007375312270596623, 0.0017415359616279602], [0.2730363607406616, 0.14268916845321655, 0.29885634779930115, 0.11092474311590195, 0.07361830770969391, 0.004301467444747686, 0.09657371044158936], [0.09055917710065842, 0.7407596111297607, 0.10052701830863953, 0.05781564861536026, 0.00568757951259613, 0.0010840328177437186, 0.0035669063217937946], [0.9750205874443054, 0.0060794479213654995, 0.0008797444170340896, 0.012138725258409977, 0.004966495092958212, 0.0005111171049065888, 0.0004039580817334354]]	[0.46395769230769235, 0.3241384615384616, 0.5466807692307691, 0.1477755, 0.035823653846153825]	2
0	[0, 1, 0, 1, 0]	 Hello?  (Angrily.) Hey, were the hell have you been?!  Hey. I spent the night out. I met this cute bridesmaid. She is so...  I don't want to hear about her!!  Ahh Pheebs, you know you're still my number one girl.	 (Angrily.) Hey, were the hell have you been?! I don't want to hear about her!!	 Hello? Hey. I spent the night out. I met this cute bridesmaid. She is so... Ahh Pheebs, you know you're still my number one girl.	[[0.687175989151001, 0.03526947647333145, 0.19901612401008606, 0.056071069091558456, 0.01229659840464592, 0.0013856502482667565, 0.008785116486251354], [0.006203159689903259, 0.02871311455965042, 0.02472842112183571, 0.9233399629592896, 0.002887787064537406, 0.012651560828089714, 0.0014760326594114304], [0.3660221993923187, 0.6013684272766113, 0.005904436577111483, 0.0065285516902804375, 0.014004110358655453, 0.0027964652981609106, 0.003375876462087035], [0.008218375034630299, 0.014093499630689621, 0.010460639372467995, 0.6763849258422852, 0.04967252165079117, 0.22820450365543365, 0.012965517118573189], [0.32466670870780945, 0.6577679514884949, 0.002173196291550994, 0.0054629407823085785, 0.0071738772094249725, 0.0013107332633808255, 0.0014445820124819875]]	[0.47703749999999995, 0.35979900000000004, 0.654058, 0.21539912500000008, 0.033464625000000026]	2
0	[0, 1, 0, 1, 0, 0, 0, 1]	 Here are your cakes.  We didn't order cake.  No, I know, they're from me. Look you guys this is not good. I mean we have enough trouble with guys stealing our wind without taking it from each other.  You're right.  You know.  I love you goddesses. I don't ever want to suck your wind again.  Thank you. So are we good?  We're good.	 We didn't order cake. You're right. We're good.	 Here are your cakes. No, I know, they're from me. Look you guys this is not good. I mean we have enough trouble with guys stealing our wind without taking it from each other. You know. I love you goddesses. I don't ever want to suck your wind again. Thank you. So are we good?	[[0.975005030632019, 0.013410513289272785, 0.0005854179034940898, 0.008264093659818172, 0.0013427790254354477, 0.000833658967167139, 0.0005585020408034325], [0.7474222779273987, 0.16577056050300598, 0.0173585657030344, 0.05321202799677849, 0.009502071887254715, 0.002714387606829405, 0.004020068794488907], [0.023220252245664597, 0.006990331690758467, 0.0011955898953601718, 0.8116888403892517, 0.07706547528505325, 0.06751078367233276, 0.012328652665019035], [0.8630000352859497, 0.030594823881983757, 0.0011729642283171415, 0.046980392187833786, 0.05570003390312195, 0.0015827001770958304, 0.0009691418381407857], [0.7833914160728455, 0.044886019080877304, 0.0010426179505884647, 0.02817315049469471, 0.13897064328193665, 0.001533560804091394, 0.0020026559941470623], [0.00942061748355627, 0.9608686566352844, 0.0010437538148835301, 0.021750036627054214, 0.003760564373806119, 0.0015726970741525292, 0.0015837082173675299], [0.9779098033905029, 0.012481489218771458, 0.0010230735642835498, 0.0038466337136924267, 0.0022675723303109407, 0.00047532349708490074, 0.0019962573423981667], [0.9805805683135986, 0.011478226631879807, 0.0004848407406825572, 0.003854613285511732, 0.0021453744266182184, 0.0007149386219680309, 0.0007414261344820261]]	[0.5266011111111111, 0.3964622222222222, 0.676761111111111, 0.2127371888888889, 0.05563261111111101]	3
